x,y,z,map
35.370354,14.922378,22.137604,4.4523168
3.621849,-7.931209,21.275461,9.294646
-6.240526,-6.0570545,-15.965601,16.07102
-7.075801,-6.612249,-15.879304,16.178068
-20.549984,-25.684502,4.0567837,16.394093
-9.072713,-2.5324395,8.89971,12.67834
-10.693385,-1.9991081,7.580704,13.122928
12.749702,-38.87708,22.298792,15.054033
-6.211403,-32.07751,21.652922,14.168601
30.184978,-1.353149,-1.798482,10.263991
13.045763,11.94015,-8.15938,11.459788
15.231613,-3.7966456,-12.189896,14.377477
23.056147,0.043434184,22.304897,6.028158
-11.538099,-22.604393,20.266365,13.026395
-17.058714,-9.476404,8.634157,14.307833
-19.755747,-10.763959,-7.7194853,17.487288
-0.15231693,-15.763638,-10.888472,17.83578
0.16149,-16.514193,-10.435764,17.954824
22.845228,9.20877,-11.486854,12.139036
9.43216,-3.8398972,22.072956,8.123531
-6.784696,-32.157375,11.685063,15.94684
-7.0488353,-32.227955,12.663562,15.7754
31.448011,3.2406578,10.124196,7.927912
-14.46415,-20.909374,-9.622529,19.291975
33.14518,-27.085812,21.536074,11.120031
36.739204,20.32751,37.565567,0.73277664
-9.508795,3.2082043,2.623315,13.184291
-12.548188,-30.437555,1.6566337,17.281332
29.055204,5.0040174,5.8522134,8.369114
-24.635077,-24.402763,-6.986043,18.29326
-24.28272,-25.48854,-6.6392574,18.266083
18.187227,10.973506,-9.598308,11.527022
-15.310941,-2.618377,-17.802172,16.064274
-20.656174,-28.594187,-8.930035,18.97607
29.585266,12.699617,-0.4555695,10.177904
23.904327,-25.523403,9.431672,12.050157
15.708736,-13.166479,-9.748375,14.118848
29.173748,-2.438846,-8.692132,11.719672
-10.397371,-29.529428,-0.26309162,17.742496
22.10654,10.965006,2.679619,9.120402
14.033898,-25.12006,0.25121024,14.229123
4.4484777,-5.0440454,19.307707,8.894027
29.518154,5.0806737,-12.265986,12.458453
33.65898,13.903116,30.027027,2.8259037
6.3028507,5.0848455,-14.423164,13.667136
14.489343,-33.1834,13.086685,14.871631
12.720506,-18.558908,-7.2468195,15.0964985
13.7597275,-18.400171,-7.007638,14.844597
19.97193,-26.011984,6.340786,12.848363
-4.0843086,-19.992876,24.974607,11.716694
36.822086,18.090866,35.26141,1.4845331
33.47916,-13.162264,15.414084,8.869535
31.951155,3.1890607,15.149222,7.0483375
10.798465,2.9143572,17.7001,7.3198586
-8.925324,5.981719,-8.020841,13.43998
-9.616085,5.667648,-9.000825,13.639567
28.47638,-25.670237,13.824301,11.558139
19.907213,-23.88706,2.5865982,12.906221
-1.5063264,-16.584047,24.82999,10.99212
-7.9466577,-23.703098,23.558294,12.659092
16.675905,5.345299,-11.852996,12.679633
14.774194,6.568645,-11.808847,12.531459
31.038855,10.413589,2.511524,10.092173
-2.9874792,-6.059705,15.294873,10.607464
5.3003006,-35.344017,14.90655,16.548084
3.1375227,-7.4041224,20.464853,9.297832
32.045,3.6883388,14.290535,7.159813
31.136955,13.672262,-6.9086013,11.324776
30.363789,9.807551,2.2279432,9.857987
-16.414526,2.596334,-12.283834,15.386397
-13.378945,-23.456898,18.407116,13.463706
-7.5536036,-29.228317,22.784113,13.632652
-22.661333,-16.14082,3.5480728,15.937079
-18.207443,-1.088532,-0.7008008,15.321716
-17.388124,-0.3097527,-0.6394134,15.170603
14.717588,-19.564148,-5.677418,14.766036
15.700606,-19.72683,-5.20354,14.579495
32.609123,-6.7064548,10.252945,9.070048
2.5623891,6.919525,8.755542,9.766202
10.755216,0.8398079,19.060892,7.4506717
18.551168,-15.210452,-7.771034,13.611831
20.962448,-34.29089,17.518026,13.3104725
5.042338,0.66929334,-15.450456,14.536087
-16.97752,-28.358,-5.100884,18.111797
19.913563,12.7166195,15.468539,6.2439017
-17.50656,-24.142546,12.629387,14.702568
-17.039423,-25.167057,12.983998,14.671895
-14.5628805,-22.471474,16.942312,13.616767
21.063189,-29.628729,11.408061,13.295242
18.631268,-20.77612,-3.8844357,13.983016
17.83704,-21.101664,-3.4384868,13.995265
-20.860174,-10.377649,3.1982765,15.782631
-20.55749,-13.911721,6.406791,15.3355
-20.907564,-13.422733,5.446857,15.556346
5.549483,-26.223276,-1.8248003,16.24702
15.580297,9.809484,-10.437718,11.821486
-6.385674,3.6919456,-15.334587,14.413246
35.950493,16.097982,26.336565,3.6084836
-18.673729,-11.487025,-9.551481,17.817854
-19.24262,-13.021317,-7.4983654,17.716816
-21.471426,-19.568886,-7.713074,18.562586
36.231556,16.327545,27.65525,3.3252861
-1.3359996,-35.301273,23.76809,14.569293
-10.95303,-29.907873,16.57324,14.513577
12.862305,0.78577393,20.435259,7.1666865
12.242276,-0.06920809,20.66265,7.334087
-7.3615413,3.6039517,-15.1029215,14.436439
6.5511136,4.051969,-14.63231,13.850061
-9.041654,2.85207,3.6679816,12.972804
31.21497,1.5776448,12.748456,7.7254524
35.90181,18.02502,27.676247,3.2126343
22.603434,-34.506603,19.341799,13.1381445
0.9118566,-18.834839,-9.009066,17.61894
6.529095,-38.816414,24.539907,15.885219
7.1421165,-38.968975,23.857306,16.02322
2.9333298,-11.627482,-13.303331,16.88371
20.3623,-9.065816,-9.882832,13.0942335
12.567519,-26.816515,2.2781522,14.575345
-19.53595,-16.167496,9.144718,14.801
6.0094757,-20.600298,-7.6750355,16.39127
22.14236,13.083174,-6.135957,11.006273
-4.207612,-15.061034,22.41822,11.094126
16.40718,0.70808,22.634136,6.7133684
10.488215,-37.191074,17.999702,15.231502
30.02863,2.9515133,22.671516,5.6376286
4.5007935,-5.891809,-15.342206,15.736887
4.07911,-6.9017134,-15.1653805,15.938812
-12.784917,3.2943938,-2.899201,14.368964
-12.350857,-28.018469,-2.6661336,18.07752
22.443077,-32.04688,15.2377405,13.125335
17.53432,7.88959,19.090767,5.9516315
24.103243,17.943346,25.619232,3.7886784
13.085518,-9.51722,-11.894885,14.812003
31.602695,-7.9441257,7.8689976,9.601285
-1.3092202,6.157039,6.3434024,10.859523
28.64517,-4.821132,-6.63228,11.406272
-19.544598,-23.485897,9.106812,15.243932
29.225544,-4.481633,-5.0702076,11.115935
22.126303,-20.104578,-5.2737164,14.020972
-2.7607536,6.996389,3.586642,11.468479
20.438175,14.050039,17.733744,5.708717
-11.398438,-27.582167,-3.2615223,18.264412
-4.1495094,-19.034086,24.613192,11.591699
30.125332,-17.25551,9.342032,10.596751
15.042473,8.658672,13.870736,7.206891
30.651482,-0.8478794,-2.4431257,10.375609
-22.932127,-24.095936,-1.917878,17.381384
-23.150473,-24.03777,-2.9348645,17.543972
-1.320359,-28.988699,0.34850195,17.986853
-1.7719661,8.796617,-0.36500978,11.536762
-7.7144475,-10.4950285,16.47945,11.548782
-7.5747805,-11.08869,17.114317,11.501918
34.415398,6.782726,-9.250381,12.241815
17.735392,-22.448933,-1.5837591,13.713333
23.265955,10.323404,-11.004159,11.984277
23.320517,-22.800453,4.8439994,12.174758
-4.9706883,-14.438828,-11.414079,17.675364
23.297956,-31.457018,15.040612,12.924129
19.539753,12.4507675,19.680532,5.427716
-6.8567557,-32.57573,17.723167,14.777379
-11.442331,1.4684688,3.6228642,13.546813
6.745448,1.4443268,-15.033641,14.332812
17.675972,-26.43059,5.027039,13.380602
2.750268,-19.291174,-8.828757,17.188185
18.67656,1.7322781,-12.150129,13.31285
17.920795,0.73468184,-12.101339,13.472079
-18.529943,-0.67498946,-2.3945365,15.501869
18.474638,-17.878933,-6.3369355,13.954465
9.74245,-14.310551,-10.784676,15.6340275
-21.833147,-4.205382,-10.245308,16.91212
-21.992167,-5.1564665,-11.090216,17.127365
-17.364216,-19.692564,-9.446091,18.75993
-16.59098,-11.235734,10.468493,14.006818
-20.279324,-6.22344,-7.5117464,16.910133
-16.15976,2.0937517,-7.505074,15.087725
2.718588,10.760032,-4.1098623,11.66927
20.467787,11.516246,6.465587,8.259139
28.180931,11.939827,8.82686,7.4392557
-11.974483,-16.67173,18.018269,12.608229
29.927372,-6.4610934,5.138247,9.821647
-7.6005206,-17.606068,-9.451424,18.35777
-0.26299,5.433717,-15.090399,13.900426
24.374489,-23.417767,1.9494908,12.532615
-14.054332,-12.082683,13.603586,13.128522
23.884972,14.898854,13.327402,6.383823
23.907822,11.046833,-10.5324745,11.878066
29.568409,1.855355,6.088701,8.767394
18.697086,-32.70001,13.990621,13.976343
26.937836,-9.9476,-4.1377397,11.762244
24.574137,-27.648523,11.892225,12.343117
12.858361,6.619229,15.49025,7.1760726
34.568954,8.631265,24.880209,4.537935
7.817108,-27.627514,1.4761578,15.726071
-10.684028,-28.540682,19.466272,13.917208
-10.217844,-28.241642,20.398808,13.774863
-21.396511,-9.93036,-2.4270508,16.59971
1.5461271,-20.396547,-8.003432,17.379337
29.430313,8.51531,8.019722,7.6344156
-19.97343,-19.83252,-9.922073,18.898888
-11.934747,1.6957824,2.7986603,13.735494
19.515354,-16.237644,-7.1868567,13.591952
4.229578,-16.444202,-10.549643,17.058634
28.691366,12.100948,-9.423211,11.549047
10.641159,-1.6552829,20.815525,7.709591
12.224756,12.202842,-1.1467444,10.583424
-20.057877,-6.7804155,2.1811857,15.631995
18.47832,6.2570343,-11.681575,12.473624
20.513147,11.250228,4.2672,8.781759
9.6573305,-3.5430167,-14.311713,15.028755
6.2917504,11.623101,-0.06821331,10.7648115
31.730318,20.26412,32.792675,1.8019537
11.730511,10.492281,8.665377,8.799029
-16.962173,1.7995491,-9.057136,15.34599
2.8460755,-11.809685,24.67043,9.920982
-21.63122,-10.505146,0.4413673,16.247068
30.209969,13.358869,-1.0970794,10.408736
-21.35787,-9.871715,1.062759,16.10232
16.609327,-7.702918,-11.246625,13.989364
-5.8736486,-33.340393,18.86854,14.669673
35.716972,21.517954,32.81088,1.782226
14.941896,-17.82526,-7.0335984,14.523177
-2.6261294,4.7374196,6.7888784,11.181071
22.570366,-0.17367214,-12.4237175,13.357039
-15.352572,-6.7231708,-16.923288,16.6988
-12.3476,-9.356624,-15.597649,16.786821
-12.769377,-8.430626,-16.004524,16.649754
18.30263,11.5198765,7.0271535,8.197444
24.635061,-14.137553,-7.408791,12.837371
-21.740742,-18.345114,6.2515087,15.476256
34.053017,6.732237,23.683205,4.9540906
26.960869,11.481079,7.4823666,7.8334336
31.19848,13.514257,-0.46640652,10.555129
6.483764,-6.30907,22.023676,8.765642
5.901775,-5.828938,21.03427,8.7718525
3.4287047,-25.086,-3.822801,16.763739
4.2568774,-24.547808,-4.302382,16.581306
-16.589369,-5.534997,6.267895,14.530269
33.804127,16.766693,19.354744,5.014093
34.329166,9.751082,-9.239266,12.3806715
-22.618374,-13.712841,-0.2528946,16.56529
7.2214456,-34.569393,13.745242,16.26666
16.765635,8.885006,-10.811013,11.96814
0.9812915,-33.8186,12.618164,16.52003
-10.2322855,5.3413916,-9.865759,13.822392
-8.764035,6.0835347,-9.858026,13.601379
-3.9436793,8.172605,-5.605597,12.474115
-19.095095,-19.749557,10.588313,14.721061
4.931279,10.82653,3.846102,10.318339
3.091459,-26.410122,-2.2339075,16.835457
22.727049,-25.123825,7.914133,12.224568
32.042305,0.042481083,0.6276723,10.041345
31.166565,-0.5373598,0.20204796,9.97763
8.004295,8.715996,-12.6427,12.889197
31.043089,3.177807,2.9149005,9.644659
30.131058,3.6739447,2.5944695,9.408385
19.710161,12.247215,13.694495,6.6487746
17.64581,-29.28904,9.146965,13.821495
-5.762614,-32.356472,11.5129795,16.019018
34.732708,14.206552,18.985,5.1897945
5.5533166,-30.59532,6.8023376,16.540133
32.68451,0.60588926,1.2735739,10.106599
32.985497,0.44532984,0.1471524,10.265225
23.304436,12.61219,-1.6769692,10.041099
19.332426,-11.04384,-9.5128355,13.263718
4.738072,-37.781982,19.41403,16.037062
-6.8467746,-5.763192,12.677323,11.708348
30.876589,6.8488913,3.3896925,9.7710905
14.39786,12.5765505,-4.74794,10.8097515
17.227673,-0.4116771,-12.07945,13.7351885
-3.0438173,5.8284073,5.139873,11.387778
-10.223445,-6.251047,-16.365622,16.164864
15.961641,12.615754,-2.765564,10.357298
20.036154,-36.629482,21.601316,13.775505
19.25933,-36.813496,21.150148,13.879781
35.139946,14.737281,21.036694,4.700221
-21.0438,-23.926924,5.3662786,16.040197
-8.553697,-31.612148,16.20944,14.942148
-17.934654,-25.257944,11.252564,15.100917
16.999664,-10.134419,-10.533867,13.870978
-4.9032025,-12.204997,19.674856,10.958994
1.0105582,-37.42694,21.926136,15.223716
0.86705244,-37.18749,22.970161,15.081339
17.056648,11.438232,7.359682,8.272333
30.161478,16.325945,14.085397,6.233466
5.1891956,-29.582293,4.4882245,16.48712
5.605729,-29.865942,5.2819877,16.426262
-10.32517,-25.428381,-5.9812217,18.8987
-10.7818365,-26.127289,-5.44934,18.728401
24.863256,-28.405485,12.813744,12.486741
23.580526,17.192211,16.887014,5.447062
24.50695,17.622477,16.743479,5.4843535
-8.0003395,-0.96622026,8.272251,12.47853
26.207706,-27.442675,13.102469,12.120675
25.161953,16.876505,15.397663,5.8214374
6.112685,-19.559736,-8.401215,16.453457
-5.393178,-31.317112,5.7040644,16.9835
20.327604,8.74961,23.972834,4.977998
15.7980175,0.4318826,-12.33433,13.666658
17.481361,3.016195,-12.103373,13.077082
-19.620901,-25.788612,6.739422,15.850217
31.368654,1.4775473,11.0067625,7.9993486
34.943993,16.517035,22.434086,4.352445
30.578993,-0.6133011,7.5195117,8.765515
-2.303449,8.917042,-6.775286,12.494357
32.01625,-8.258921,8.656844,9.431321
29.352999,-26.94172,15.623507,11.390578
-17.8664,-18.458385,12.174934,14.279407
29.573822,-26.032694,15.119424,11.268493
-17.799551,-28.424109,6.0226293,16.06645
-21.631077,-1.3959639,-9.485302,16.461332
-18.285427,-28.253311,0.5248187,17.067112
-17.186665,-28.67708,0.53102416,17.103928
5.924074,-7.0118637,22.315825,8.920971
33.084354,7.1386666,5.1320515,10.248381
12.953763,12.362231,-2.5059423,10.681262
5.8967967,-2.7614226,18.444735,8.50904
12.929591,-1.1985584,22.20146,7.3786697
-4.6060915,-6.6599197,-15.670842,16.16984
-5.1338725,-7.44878,-15.403477,16.31459
-7.863894,-10.014576,-14.4952345,16.82144
28.125751,-1.2057118,-11.405291,12.223989
3.7090755,-35.780827,15.768861,16.422398
-15.0050535,-14.717474,-11.662231,18.155104
-4.6659675,-12.974178,-12.398989,17.373869
2.634772,-9.595823,22.198347,9.615361
25.260609,2.6946387,-12.96906,13.052996
-21.886768,-28.080378,-6.469758,18.48548
-21.961023,-28.324783,-7.7331905,18.711098
1.9463886,2.3508606,12.159491,9.870523
-6.472556,3.246333,5.3271437,12.22111
8.120902,-2.4613817,-14.8781,14.971412
1.6640605,-36.996296,18.927185,15.675081
29.044607,-24.180376,13.322181,11.22029
29.646246,-16.251999,5.368871,11.255881
22.523941,15.06736,14.649467,6.0502753
12.94793,-24.18159,-1.7325623,14.545459
13.608658,-23.355274,-2.3934686,14.457814
-3.694887,7.917175,-1.401714,11.956233
10.578042,6.015348,-13.061166,13.088597
10.939002,-33.79142,13.103508,15.588218
11.778177,-33.496037,12.863137,15.426453
33.289463,-16.271954,14.080442,9.469676
24.253092,8.675405,25.036219,4.425522
2.1929045,10.239535,2.2677896,10.794422
-22.063667,-14.581803,-2.021747,16.933317
26.851805,-3.4069424,-10.639525,12.314056
11.368938,-35.443577,15.463616,15.384887
-7.7419643,-9.68648,15.704259,11.587844
23.253843,6.662671,-12.299023,12.582571
12.457303,-36.71936,17.523376,14.914522
26.68733,13.283819,-4.667574,10.667888
24.94745,14.332475,27.266853,3.6055512
-14.212383,-23.994097,17.421455,13.7056675
25.956657,13.142857,-3.529601,10.490172
10.412034,12.060232,-7.054489,11.610029
-19.243977,1.047949,-10.043675,15.894699
-15.992442,-16.085093,13.825212,13.643491
1.4276791,-36.25991,17.327473,15.848297
4.390936,6.222944,10.8373165,9.301989
5.464979,9.80909,-12.085138,12.770804
0.71394384,-11.139702,22.316069,10.027672
22.673595,16.26912,25.685846,3.9454381
7.782512,-37.91946,19.253841,15.695267
-3.3766296,-0.7904834,-16.470572,15.159101
-9.006891,-0.70409596,-16.084007,15.206519
-9.741087,-6.947467,12.065228,12.368479
-10.177912,-8.387673,13.107945,12.326344
11.337227,12.186576,-1.6266096,10.765143
-6.3955956,5.492712,1.6805,12.547057
17.435091,-37.336773,20.702095,14.16378
17.353111,-37.72522,21.696138,14.2519655
-7.554726,5.3733487,0.05746016,12.946953
11.764145,-34.1875,13.781373,15.391425
-22.293222,-16.231026,-2.4697404,17.121906
-19.268787,-16.866299,9.855122,14.669139
6.1516237,-31.334984,8.44306,16.534468
-3.8480442,-33.098938,12.789547,15.835663
-3.8110917,0.25039032,-16.413086,14.982739
34.011307,4.248136,21.933746,5.494924
33.325577,3.7035296,22.68351,5.536397
30.53055,7.254832,9.126348,7.6831627
18.269714,-34.546234,16.295359,13.968582
18.127272,-35.597195,17.79407,13.873303
29.191788,-31.021526,21.24516,12.013165
6.749956,-38.81872,22.45798,16.010107
35.16894,6.815843,22.398533,5.1207514
2.2558303,-5.949422,18.601448,9.3172035
15.297064,4.28301,19.506172,6.477124
2.627366,-8.196425,20.834698,9.449199
30.988234,9.43689,10.689418,7.124246
-5.5906863,5.76645,2.2351224,12.29456
11.240122,11.939002,1.191655,10.241921
-17.331852,-28.850262,2.2746842,16.774956
-22.702492,-20.168884,-5.8901663,18.242392
26.495829,-1.9260765,-11.8874445,12.572112
27.299793,-1.5268481,-11.784452,12.426851
0.21909817,6.4113374,-14.643121,13.690251
4.015053,-23.471195,-5.470758,16.672504
-15.732293,-1.6257352,-17.913595,16.016357
34.107418,18.926643,38.61992,0.7277326
-5.547493,3.2051585,6.104782,11.946147
-4.29329,-32.11235,9.53691,16.376295
-3.171837,-32.20017,9.555083,16.423073
14.897021,-14.821153,-9.103278,14.339098
-10.986632,-0.7513877,-16.049343,15.291274
0.7762259,-10.268089,21.527414,9.914663
-14.30767,-17.319029,16.061644,13.198558
17.66836,1.8508245,22.086418,6.341506
-2.8774798,8.605806,-4.4141836,12.201532
18.613844,1.2752794,22.305374,6.289205
34.630558,16.677868,21.668438,4.5396457
4.7258906,11.237032,1.3244803,10.715496
-1.0570173,8.870821,1.2601867,11.242175
10.824424,11.247629,5.4255624,9.513473
1.8483467,-31.311045,7.289936,17.440773
10.941916,-29.810553,7.2460136,15.242686
21.307833,-8.491177,-9.74324,12.885022
9.907172,1.0802909,18.348494,7.569609
-4.7952814,5.47922,3.8504677,11.934772
-11.506763,4.668937,-7.7538176,13.967433
-17.928902,-9.655501,-14.230988,17.564167
-0.2140421,9.725363,-6.606507,12.288915
28.028536,2.2271357,22.594788,5.6395235
9.8018,6.6712637,-13.068732,13.071841
24.16943,-0.66540927,-12.520762,13.0444765
24.795126,-0.11078111,-12.690936,12.987703
-0.20464076,2.4789705,10.563849,10.5182
0.05327649,1.4996825,11.480392,10.382902
-4.0426044,-8.1396,16.4374,10.741417
22.500534,11.798257,-9.471319,11.602135
26.673357,12.096443,-9.366371,11.526821
